1	1
2	2
3	3
4	10
5	18
6	22
7	24
8	27
9	31
10	36
11	42
12	43
13	44
14	46
15	47
16	51
17	58
18	67
19	75
20	83
21	86
22	92
23	98
24	107
25	126
26	142
27	154
28	158
29	162
30	164
31	175
32	190
33	203
34	218
35	221
36	225
37	243
38	257
39	271
40	289
41	297
42	302
43	307
44	339
45	368
46	420
47	460
48	492
49	506
50	518
51	548
52	584
53	617
54	644
55	676
56	685
57	694
58	717
59	753
60	782
61	809
62	824
63	841
64	855
65	882
66	911
67	936
68	959
69	978
70	992
71	1004
72	1035
73	1065
74	1086
75	1127
76	1151
77	1160
78	1167
79	1192
80	1224
81	1254
82	1271
83	1290
84	1299
85	1303
86	1320
87	1346
88	1371
89	1404
90	1423
91	1430
92	1438
93	1453
94	1472
95	1495
96	1516
97	1533
98	1540
99	1552
100	1568
101	1594
102	1610
103	1632
104	1652
105	1659
106	1666
107	1684
108	1717
109	1741
110	1760
111	1778
112	1783
113	1792
114	1815
115	1842
116	1863
117	1882
118	1897
119	1906
120	1911
121	1933
122	1964
123	1991
124	2011
125	2040
126	2050
127	2064
128	2086
129	2108
130	2130
131	2151
132	2165
133	2176
134	2192
135	2209
136	2229
137	2255
138	2269
139	2296
140	2308
141	2319
142	2334
143	2357
144	2364
145	2371
146	2373
147	2387
148	2393
149	2411
150	2444
151	2462
152	2467
153	2486
154	2492
155	2502
156	2523
157	2548
158	2578
159	2612
160	2634
161	2642
162	2660
163	2692
164	2722
165	2749
166	2771
167	2794
168	2808
169	2822
170	2849
171	2885
172	2915
173	2941
174	2966
175	2976
176	2992
177	3022
178	3047
179	3087
180	3121
181	3148
182	3162
183	3178
184	3219
185	3249
186	3298
187	3333
188	3367
189	3377
190	3390
191	3422
192	3461
193	3497
194	3532
195	3561
196	3572
197	3585
198	3617
199	3657
200	3690
201	3721
202	3749
203	3762
204	3785
205	3816
206	3850
207	3897
208	3940
209	3977
210	3993
211	4010
212	4041
213	4073
214	4117
215	4148
216	4176
217	4186
218	4198
219	4228
220	4264
221	4302
222	4339
223	4373
224	4391
225	4408
226	4442
227	4466
228	4491
229	4526
230	4569
231	4581
232	4595
233	4636
234	4663
235	4706
236	4744
237	4781
238	4791
239	4808
240	4840
241	4874
242	4914
243	4945
244	4986
245	5002
246	5016
247	5045
248	5086
249	5125
250	5154
251	5174
252	5193
253	5207
254	5233
255	5264
256	5310
257	5356
258	5394
259	5403
260	5420
261	5454
262	5478
263	5508
264	5543
265	5575
266	5600
267	5613
268	5646
269	5689
270	5734
271	5772
272	5809
273	5833
274	5856
275	5902
276	5958
277	5993
278	6037
279	6084
280	6099
281	6124
282	6171
283	6216
284	6263
285	6326
286	6360
287	6383
288	6409
289	6459
290	6508
291	6559
292	6624
293	6671
294	6688
295	6709
296	6740
297	6788
298	6843
299	6908
300	6956
301	6986
302	7009
303	7054
304	7112
305	7172
306	7248
307	7288
308	7309
309	7333
310	7385
311	7429
312	7487
313	7544
314	7583
315	7602
316	7620
317	7677
318	7720
319	7779
320	7825
321	7856
322	7877
323	7895
324	7933
325	7990
326	8064
327	8121
328	8172
329	8193
330	8218
331	8285
332	8339
333	8400
334	8465
335	8505
336	8522
337	8539
338	8592
339	8662
340	8729
341	8779
342	8817
343	8837
344	8864
345	8906
346	8961
347	9027
348	9092
349	9151
350	9178
351	9203
352	9255
353	9318
354	9398
355	9452
356	9492
357	9522
358	9552
359	9598
360	9647
361	9725
362	9785
363	9842
364	9869
365	9889
366	9966
367	10030
368	10102
369	10164
370	10227
371	10269
372	10293
373	10341
374	10403
375	10468
376	10524
377	10586
378	10616
379	10642
380	10712
381	10783
382	10838
383	10923
384	10977
385	11012
386	11041
387	11090
388	11159
389	11216
390	11296
391	11342
392	11375
393	11406
394	11460
395	11509
396	11580
397	11632
398	11676
399	11699
400	11732
401	11787
402	11843
403	11915
404	11960
405	12015
406	12044
407	12066
408	12120
409	12189
410	12262
411	12324
412	12376
413	12410
414	12436
415	12491
416	12563
417	12622
418	12697
419	12753
420	12775
421	12804
422	12859
423	12928
424	12991
425	13059
426	13116
427	13138
428	13170
429	13221
430	13295
431	13371
432	13447
433	13520
434	13557
435	13591
436	13657
437	13721
438	13778
439	13859
440	13929
441	13963
442	14009
443	14062
444	14145
445	14217
446	14301
447	14384
448	14426
449	14463
450	14542
451	14635
452	14709
453	14793
454	14863
455	14909
456	14946
457	15023
458	15098
459	15180
460	15273
461	15343
462	15389
463	15429
464	15517
465	15603
466	15698
467	15792
