2008-02-11,1,1
2008-02-12,2,1
2008-02-13,3,1
2008-02-14,4,1
2008-02-15,5,1
2008-02-16,6,1
2008-02-17,7,1
2008-02-18,8,1
2008-02-19,9,1
2008-02-20,10,1
2008-02-21,11,1
2008-02-22,12,1
2008-02-23,13,1
2008-02-24,14,1
2008-02-25,15,1
2008-02-26,16,1
2008-02-27,17,2
2008-02-28,18,3
2008-02-29,19,4
2008-03-01,20,4
2008-03-02,21,6
2008-03-03,22,6
2008-03-04,23,9
2008-03-05,24,10
2008-03-06,25,10
2008-03-07,26,10
2008-03-08,27,10
2008-03-09,28,10
2008-03-10,29,10
2008-03-11,30,10
2008-03-12,31,10
2008-03-13,32,10
2008-03-14,33,10
2008-03-15,34,11
2008-03-16,35,11
2008-03-17,36,11
2008-03-18,37,11
2008-03-19,38,13
2008-03-20,39,13
2008-03-21,40,15
2008-03-22,41,16
2008-03-23,42,16
2008-03-24,43,16
2008-03-25,44,16
2008-03-26,45,16
2008-03-27,46,16
2008-03-28,47,17
2008-03-29,48,17
2008-03-30,49,17
2008-03-31,50,17
2008-04-01,51,17
2008-04-02,52,17
2008-04-03,53,17
2008-04-04,54,17
2008-04-05,55,19
2008-04-06,56,23
2008-04-07,57,23
2008-04-08,58,24
2008-04-09,59,26
2008-04-10,60,27
2008-04-11,61,28
2008-04-12,62,29
2008-04-13,63,29
2008-04-14,64,32
2008-04-15,65,33
2008-04-16,66,35
2008-04-17,67,35
2008-04-18,68,35
2008-04-19,69,36
2008-04-20,70,36
2008-04-21,71,39
2008-04-22,72,39
2008-04-23,73,39
2008-04-24,74,39
2008-04-25,75,39
2008-04-26,76,39
2008-04-27,77,39
2008-04-28,78,39
2008-04-29,79,39
2008-04-30,80,39
2008-05-01,81,40
2008-05-02,82,42
2008-05-03,83,42
2008-05-04,84,43
2008-05-05,85,44
2008-05-06,86,44
2008-05-07,87,45
2008-05-08,88,45
2008-05-09,89,46
2008-05-10,90,47
2008-05-11,91,50
2008-05-12,92,51
2008-05-13,93,52
2008-05-14,94,53
2008-05-15,95,54
2008-05-16,96,54
2008-05-17,97,54
2008-05-18,98,55
2008-05-19,99,57
2008-05-20,100,57
2008-05-21,101,57
2008-05-22,102,57
2008-05-23,103,58
2008-05-24,104,58
2008-05-25,105,58
2008-05-26,106,58
2008-05-27,107,61
2008-05-28,108,61
2008-05-29,109,61
2008-05-30,110,61
2008-05-31,111,62
2008-06-01,112,63
2008-06-02,113,65
2008-06-03,114,65
2008-06-04,115,65
2008-06-05,116,67
2008-06-06,117,68
2008-06-07,118,69
2008-06-08,119,70
2008-06-09,120,70
2008-06-10,121,70
2008-06-11,122,70
2008-06-12,123,72
2008-06-13,124,74
2008-06-14,125,74
2008-06-15,126,76
2008-06-16,127,76
2008-06-17,128,77
2008-06-18,129,79
2008-06-19,130,79
2008-06-20,131,79
2008-06-21,132,80
2008-06-22,133,81
2008-06-23,134,82
2008-06-24,135,82
2008-06-25,136,82
2008-06-26,137,83
2008-06-27,138,84
2008-06-28,139,84
2008-06-29,140,84
2008-06-30,141,85
2008-07-01,142,87
2008-07-02,143,87
2008-07-03,144,92
2008-07-04,145,92
2008-07-05,146,92
2008-07-06,147,92
2008-07-07,148,92
2008-07-08,149,93
2008-07-09,150,96
2008-07-10,151,96
2008-07-11,152,97
2008-07-12,153,98
2008-07-13,154,98
2008-07-14,155,99
2008-07-15,156,99
2008-07-16,157,99
2008-07-17,158,99
2008-07-18,159,99
2008-07-19,160,99
2008-07-20,161,100
2008-07-21,162,102
2008-07-22,163,103
2008-07-23,164,104
2008-07-24,165,105
2008-07-25,166,105
