1	3
2	4
3	5
4	8
5	11
6	14
7	15
8	17
9	18
10	19
11	22
12	25
13	28
14	32
15	36
16	37
17	39
18	43
19	48
20	54
21	57
22	62
23	67
24	69
25	74
26	87
27	93
28	96
29	103
30	106
31	109
32	117
33	124
34	134
35	140
36	144
37	145
38	149
39	154
40	162
41	170
42	177
43	184
44	186
45	190
46	217
47	257
48	288
49	319
50	348
51	355
52	360
53	378
54	396
55	408
56	425
57	442
58	449
59	457
60	474
61	491
62	501
63	513
64	528
65	531
66	533
67	543
68	560
69	574
70	583
71	591
72	596
73	601
74	611
75	617
76	630
77	635
78	645
79	652
80	655
81	658
82	666
83	675
84	684
85	694
86	699
87	702
88	708
89	717
90	723
91	728
92	732
93	734
94	740
95	747
96	758
97	766
98	778
99	789
100	795
101	802
102	809
103	820
104	829
105	838
106	848
107	850
108	853
109	860
110	866
111	876
112	885
113	893
114	893
115	895
116	901
117	907
118	914
119	917
120	921
121	921
122	925
123	934
124	947
125	952
126	963
127	964
128	966
129	967
130	972
131	980
132	984
133	989
134	996
135	999
136	999
137	1004
138	1007
139	1011
140	1016
141	1017
142	1018
143	1021
144	1024
145	1030
146	1037
147	1038
148	1040
149	1040
150	1043
151	1047
152	1053
153	1055
154	1057
155	1059
156	1061
157	1064
158	1069
159	1076
160	1079
161	1085
162	1093
163	1097
164	1100
165	1104
166	1113
167	1120
168	1128
169	1133
170	1136
171	1136
172	1143
173	1148
174	1155
175	1159
176	1168
177	1173
178	1176
179	1184
180	1199
181	1206
182	1212
183	1219
184	1224
185	1227
186	1232
187	1238
188	1244
189	1248
190	1253
191	1259
192	1263
193	1272
194	1281
195	1290
196	1296
197	1300
198	1303
199	1308
200	1313
201	1322
202	1332
203	1343
204	1349
205	1353
206	1354
207	1356
208	1364
209	1369
210	1373
211	1376
212	1383
213	1388
214	1394
215	1399
216	1407
217	1409
218	1416
219	1419
220	1420
221	1427
222	1434
223	1436
224	1443
225	1451
226	1458
227	1462
228	1469
229	1480
230	1486
231	1489
232	1494
233	1494
234	1495
235	1501
236	1504
237	1512
238	1516
239	1520
240	1523
241	1525
242	1529
243	1532
244	1536
245	1537
246	1546
247	1546
248	1548
249	1553
250	1556
251	1562
252	1568
253	1572
254	1579
255	1581
256	1585
257	1593
258	1599
259	1608
260	1617
261	1625
262	1627
263	1632
264	1641
265	1648
266	1657
267	1663
268	1668
269	1671
